dist_id,state,district,schlev,agchrt,total_enroll,totalrev,tfedrev,tstrev,tlocrev,state_sped_rev,federal_sped_rev,state_fed_sped_rev,c11,u11,v92,state_rev_adjusted,local_rev_adjusted,state_local_rev_adjusted,state_local_federal_rev_adjusted,rev_state_pct,rev_local_pct,rev_federal_pct,v92_state,v92_local,v92_federal,state_rev_v92_adjusted,local_rev_v92_adjusted,federal_rev_v92_adjusted,state_local_federal_rev_v92_adjusted,year
102790,Alabama,Pike County,3,3,2215,27519000,3762000,16361000,7396000,0,607000,607000,603000,55000,0,15758000,7341000,23099000,26861000,0.5866497896578683,0.2732958564461487,0.14005435389598303,0,0,0,15758000,7341000,3762000,26861000,2020
102820,Alabama,Randolph County,3,3,2176,24901000,3125000,15314000,6462000,35000,527000,562000,577000,39000,0,14737000,6423000,21160000,24285000,0.6068354951616224,0.2644842495367511,0.12868025530162652,0,0,0,14737000,6423000,3125000,24285000,2020
102850,Alabama,Roanoke City,3,3,1501,15662000,2109000,10266000,3287000,0,336000,336000,435000,52000,0,9831000,3235000,13066000,15175000,0.647841845140033,0.21317957166392093,0.13897858319604614,0,0,0,9831000,3235000,2109000,15175000,2020
102880,Alabama,Russell County,3,3,3509,38571000,4790000,24653000,9128000,0,790000,790000,933000,128000,0,23720000,9000000,32720000,37510000,0.6323647027459344,0.23993601706211676,0.12769928019194882,0,0,0,23720000,9000000,4790000,37510000,2020
102910,Alabama,Russellville City,3,3,2541,30589000,3793000,18254000,8542000,0,504000,504000,724000,73000,0,17530000,8469000,25999000,29792000,0.5884129967776585,0.28427094522019336,0.12731605800214824,0,0,0,17530000,8469000,3793000,29792000,2020
102940,Alabama,Scottsboro City,3,3,2463,29277000,2506000,17067000,9704000,0,690000,690000,677000,45000,0,16390000,9659000,26049000,28555000,0.5739800385221502,0.33825949921204695,0.08776046226580284,0,0,0,16390000,9659000,2506000,28555000,2020
102970,Alabama,Selma City,3,3,2852,34700000,7265000,20939000,6496000,0,881000,881000,911000,37000,0,20028000,6459000,26487000,33752000,0.5933870585446789,0.1913664375444418,0.21524650391087935,0,0,0,20028000,6459000,7265000,33752000,2020
103000,Alabama,Sheffield City,3,3,1037,13952000,2140000,7347000,4465000,0,314000,314000,386000,33000,0,6961000,4432000,11393000,13533000,0.5143722751791916,0.32749575112687507,0.15813197369393334,0,0,0,6961000,4432000,2140000,13533000,2020
103030,Alabama,Shelby County,3,3,20991,237891000,12322000,131950000,93619000,0,3770000,3770000,5457000,1995000,0,126493000,91624000,218117000,230439000,0.5489218404870704,0.3976063079600241,0.05347185155290554,0,0,0,126493000,91624000,12322000,230439000,2020
103062,Alabama,St Clair County,3,3,9634,100708000,9463000,64495000,26750000,0,1930000,1930000,2558000,734000,0,61937000,26016000,87953000,97416000,0.6357990473844133,0.2670608524267061,0.09714010018888068,0,0,0,61937000,26016000,9463000,97416000,2020
103090,Alabama,Sumter County,3,3,1223,16758000,2644000,10153000,3961000,0,462000,462000,338000,12000,0,9815000,3949000,13764000,16408000,0.5981838127742565,0.24067528035104827,0.16114090687469526,0,0,0,9815000,3949000,2644000,16408000,2020
103120,Alabama,Sylacauga City,3,3,2113,24589000,2799000,14240000,7550000,0,488000,488000,625000,196000,0,13615000,7354000,20969000,23768000,0.5728290138000673,0.309407606866375,0.11776337933355772,0,0,0,13615000,7354000,2799000,23768000,2020
103150,Alabama,Talladega City,3,3,1889,22314000,2879000,14193000,5242000,0,525000,525000,473000,63000,0,13720000,5179000,18899000,21778000,0.6299935714941685,0.2378087978694095,0.13219763063642206,0,0,0,13720000,5179000,2879000,21778000,2020
103180,Alabama,Talladega County,3,3,7320,83903000,7999000,48953000,26951000,0,1771000,1771000,1817000,493000,0,47136000,26458000,73594000,81593000,0.5776966161312858,0.3242680131874058,0.09803537068130845,0,0,0,47136000,26458000,7999000,81593000,2020
103210,Alabama,Tallapoosa County,3,3,2865,33099000,3418000,17334000,12347000,0,723000,723000,590000,138000,0,16744000,12209000,28953000,32371000,0.517253096907726,0.37715856785394336,0.10558833523833061,0,0,0,16744000,12209000,3418000,32371000,2020
103240,Alabama,Tallassee City,3,3,1678,20254000,1814000,11956000,6484000,0,404000,404000,516000,24000,0,11440000,6460000,17900000,19714000,0.5802982651922491,0.3276859084914274,0.09201582631632342,0,0,0,11440000,6460000,1814000,19714000,2020
103270,Alabama,Tarrant City,3,3,1285,14688000,2291000,8824000,3573000,0,355000,355000,333000,27000,0,8491000,3546000,12037000,14328000,0.5926158570630933,0.24748743718592964,0.15989670575097711,0,0,0,8491000,3546000,2291000,14328000,2020
103300,Alabama,Thomasville City,3,3,1160,13011000,1396000,8357000,3258000,0,198000,198000,326000,126000,0,8031000,3132000,11163000,12559000,0.6394617405844414,0.24938291265228124,0.11115534676327733,0,0,0,8031000,3132000,1396000,12559000,2020
103330,Alabama,Troy City,3,3,1776,21604000,3136000,11153000,7315000,64000,475000,539000,474000,40000,0,10679000,7275000,17954000,21090000,0.5063537221431959,0.344950213371266,0.14869606448553818,0,0,0,10679000,7275000,3136000,21090000,2020
103360,Alabama,Tuscaloosa City,3,3,10910,138321000,16562000,64358000,57401000,0,2316000,2316000,2345000,39000,0,62013000,57362000,119375000,135937000,0.45618926414441985,0.42197488542486594,0.12183585043071422,0,0,0,62013000,57362000,16562000,135937000,2020
103390,Alabama,Tuscaloosa County,3,3,19052,201315000,22588000,125731000,52996000,0,3828000,3828000,5016000,617000,0,120715000,52379000,173094000,195682000,0.6168937357549493,0.2676740834619434,0.11543218078310728,0,0,0,120715000,52379000,22588000,195682000,2020
103420,Alabama,Tuscumbia City,3,3,1477,16568000,1346000,10280000,4942000,0,327000,327000,427000,101000,0,9853000,4841000,14694000,16040000,0.6142768079800499,0.3018079800498753,0.08391521197007482,0,0,0,9853000,4841000,1346000,16040000,2020
103430,Alabama,Vestavia Hills City,3,3,7137,98889000,3855000,42466000,52568000,0,1257000,1257000,1836000,683000,0,40630000,51885000,92515000,96370000,0.42160423368268135,0.538393690982671,0.04000207533464771,0,0,0,40630000,51885000,3855000,96370000,2020
103450,Alabama,Walker County,3,3,7492,83061000,10184000,51021000,21856000,0,1888000,1888000,2247000,154000,0,48774000,21702000,70476000,80660000,0.6046863377138606,0.269055293825936,0.12625836846020333,0,0,0,48774000,21702000,10184000,80660000,2020
103480,Alabama,Washington County,3,3,2618,27991000,3132000,17934000,6925000,0,624000,624000,599000,42000,0,17335000,6883000,24218000,27350000,0.6338208409506398,0.2516636197440585,0.11451553930530164,0,0,0,17335000,6883000,3132000,27350000,2020
103510,Alabama,Wilcox County,3,3,1490,20770000,4205000,11978000,4587000,0,500000,500000,386000,38000,0,11592000,4549000,16141000,20346000,0.5697434385137128,0.22358203086601788,0.20667453062026933,0,0,0,11592000,4549000,4205000,20346000,2020
103540,Alabama,Winfield City,3,3,1272,14860000,1443000,9437000,3980000,0,267000,267000,376000,58000,0,9061000,3922000,12983000,14426000,0.628102037986968,0.27187023429918206,0.10002772771384999,0,0,0,9061000,3922000,1443000,14426000,2020
103580,Alabama,Winston County,3,3,2292,30695000,3740000,18309000,8646000,0,702000,702000,640000,69000,0,17669000,8577000,26246000,29986000,0.5892416461015141,0.28603348229173614,0.12472487160674982,0,0,0,17669000,8577000,3740000,29986000,2020
200001,Alaska,Lower Kuskokwim School District,3,2,4245,162294000,49392000,109610000,3292000,0,1305000,1305000,35268000,0,0,74342000,3292000,77634000,127026000,0.5852502637255365,0.0259159542140979,0.3888337820603656,0,0,0,74342000,3292000,49392000,127026000,2020
200003,Alaska,Lower Yukon School District,3,3,2027,65000000,26147000,35537000,3316000,0,700000,700000,0,0,0,35537000,3316000,38853000,65000000,0.546723076923077,0.051015384615384615,0.40226153846153845,0,0,0,35537000,3316000,26147000,65000000,2020
200004,Alaska,Yupiit School District,3,3,463,15093000,7225000,7574000,294000,0,157000,157000,0,0,0,7574000,294000,7868000,15093000,0.5018220367057576,0.019479228781554364,0.478698734512688,0,0,0,7574000,294000,7225000,15093000,2020
200005,Alaska,Kashunamiut School District,3,3,313,9751000,5292000,4055000,404000,0,71000,71000,0,0,0,4055000,404000,4459000,9751000,0.41585478412470517,0.04143164803609886,0.542713567839196,0,0,0,4055000,404000,5292000,9751000,2020
200006,Alaska,Mount Edgecumbe High School Agency,2,3,430,13339000,3662000,9677000,0,0,0,0,808000,0,0,8869000,0,8869000,12531000,0.707764743436278,0,0.29223525656372196,0,0,0,8869000,0,3662000,12531000,2020
200007,Alaska,Aleutians East Borough School District,3,3,234,9600000,2619000,5774000,1207000,0,47000,47000,658000,0,0,5116000,1207000,6323000,8942000,0.5721315142026392,0.13498098859315588,0.29288749720420487,0,0,0,5116000,1207000,2619000,8942000,2020
200020,Alaska,Bering Strait School District,3,3,1900,79970000,25326000,49781000,4863000,0,631000,631000,12517000,0,0,37264000,4863000,42127000,67453000,0.5524439239173944,0.0720946436778201,0.3754614324047856,0,0,0,37264000,4863000,25326000,67453000,2020
200030,Alaska,Bristol Bay Borough School District,3,3,113,4417000,577000,1877000,1963000,0,46000,46000,0,0,0,1877000,1963000,3840000,4417000,0.4249490604482681,0.44441928911025586,0.13063165044147612,0,0,0,1877000,1963000,577000,4417000,2020
200050,Alaska,Alaska Gateway School District,3,3,409,15600000,4281000,11278000,41000,0,138000,138000,467000,0,0,10811000,41000,10852000,15133000,0.7143989955725897,0.0027093107777704357,0.28289169364963984,0,0,0,10811000,41000,4281000,15133000,2020
200060,Alaska,Cordova City School District,3,3,336,7886000,893000,4938000,2055000,0,95000,95000,457000,0,0,4481000,2055000,6536000,7429000,0.6031767398034729,0.27661865661596446,0.12020460358056266,0,0,0,4481000,2055000,893000,7429000,2020
200070,Alaska,Copper River School District,3,3,446,9063000,1319000,7670000,74000,0,162000,162000,0,0,0,7670000,74000,7744000,9063000,0.8462981352752952,0.008165066754937658,0.14553679796976718,0,0,0,7670000,74000,1319000,9063000,2020
200090,Alaska,Craig City School District,3,3,560,8262000,1709000,5661000,892000,0,120000,120000,0,0,0,5661000,892000,6553000,8262000,0.6851851851851852,0.10796417332365045,0.20685064149116436,0,0,0,5661000,892000,1709000,8262000,2020
200100,Alaska,Delta-Greely School District,3,3,791,14011000,1356000,12513000,142000,0,229000,229000,0,0,0,12513000,142000,12655000,14011000,0.8930840054243094,0.010134894011847834,0.09678110056384269,0,0,0,12513000,142000,1356000,14011000,2020
200120,Alaska,Dillingham City School District,3,3,442,12173000,2457000,7889000,1827000,0,141000,141000,457000,0,0,7432000,1827000,9259000,11716000,0.6343461932400136,0.15594059405940594,0.2097132127005804,0,0,0,7432000,1827000,2457000,11716000,2020
200130,Alaska,Galena City School District,3,3,5326,42784000,1868000,40149000,767000,0,827000,827000,3921000,0,0,36228000,767000,36995000,38863000,0.932197720196588,0.019735995677122198,0.048066284126289785,0,0,0,36228000,767000,1868000,38863000,2020
200150,Alaska,Ketchikan Gateway Borough School District,3,2,2291,48544000,3000000,33463000,12081000,0,597000,597000,2290000,0,0,31173000,12081000,43254000,46254000,0.6739525230250357,0.2611882215592165,0.06485925541574783,0,0,0,31173000,12081000,3000000,46254000,2020
200180,Alaska,Anchorage School District,3,2,46143,770359000,82173000,462985000,225201000,0,12769000,12769000,41269000,0,0,421716000,225201000,646917000,729090000,0.5784141875488623,0.30887956219396784,0.11270625025716989,0,0,0,421716000,225201000,82173000,729090000,2020
200210,Alaska,Juneau Borough School District,3,2,4725,94125000,5896000,55778000,32451000,0,1224000,1224000,7100000,0,0,48678000,32451000,81129000,87025000,0.5593565067509336,0.37289284688307955,0.06775064636598678,0,0,0,48678000,32451000,5896000,87025000,2020
200240,Alaska,Sitka School District,3,3,1203,28010000,2751000,17358000,7901000,0,343000,343000,1875000,0,0,15483000,7901000,23384000,26135000,0.5924239525540463,0.30231490338626366,0.10526114405969007,0,0,0,15483000,7901000,2751000,26135000,2020
200270,Alaska,Haines Borough School District,3,3,276,6819000,550000,4291000,1978000,0,79000,79000,901000,0,0,3390000,1978000,5368000,5918000,0.5728286583305171,0.33423453869550523,0.09293680297397769,0,0,0,3390000,1978000,550000,5918000,2020
200300,Alaska,Hoonah City School District,3,3,127,4394000,1002000,2727000,665000,0,42000,42000,0,0,0,2727000,665000,3392000,4394000,0.6206190259444697,0.15134274010013654,0.22803823395539372,0,0,0,2727000,665000,1002000,4394000,2020
200330,Alaska,Hydaburg City School District,3,3,112,5279000,2709000,2322000,248000,0,28000,28000,239000,0,0,2083000,248000,2331000,5040000,0.41329365079365077,0.049206349206349205,0.5375,0,0,0,2083000,248000,2709000,5040000,2020
200360,Alaska,Kake City School District,3,3,103,3581000,925000,2377000,279000,0,31000,31000,0,0,0,2377000,279000,2656000,3581000,0.6637810667411338,0.07791119798938843,0.2583077352694778,0,0,0,2377000,279000,925000,3581000,2020
200390,Alaska,Kenai Peninsula Borough School District,3,2,8774,167260000,9611000,102663000,54986000,0,1520000,1520000,2648000,0,0,100015000,54986000,155001000,164612000,0.6075802493135373,0.3340339707919228,0.058385779894539885,0,0,0,100015000,54986000,9611000,164612000,2020
200450,Alaska,Klawock City School District,3,3,131,4846000,1549000,2773000,524000,0,48000,48000,0,0,0,2773000,524000,3297000,4846000,0.5722245150639703,0.1081304168386298,0.3196450680973999,0,0,0,2773000,524000,1549000,4846000,2020
200480,Alaska,Kodiak Island Borough School District,3,3,2308,58070000,7582000,39607000,10881000,0,594000,594000,5264000,0,0,34343000,10881000,45224000,52806000,0.6503617013218195,0.20605612998522896,0.14358216869295157,0,0,0,34343000,10881000,7582000,52806000,2020
200485,Alaska,Lake and Peninsula Borough School District,3,3,361,16180000,2565000,11293000,2322000,0,113000,113000,965000,0,0,10328000,2322000,12650000,15215000,0.6788038120276043,0.15261255340124877,0.1685836345711469,0,0,0,10328000,2322000,2565000,15215000,2020
200510,Alaska,Matanuska-Susitna Borough School District,3,2,19502,314429000,21259000,230009000,63161000,0,4630000,4630000,18127000,0,0,211882000,63161000,275043000,296302000,0.7150879845562973,0.21316427158777193,0.07174774385593077,0,0,0,211882000,63161000,21259000,296302000,2020
200520,Alaska,Iditarod Area School District,3,3,320,7907000,1427000,6347000,133000,0,98000,98000,26000,0,0,6321000,133000,6454000,7881000,0.8020555767034641,0.016876030960538004,0.18106839233599797,0,0,0,6321000,133000,1427000,7881000,2020
200525,Alaska,Annette Island School District,3,3,310,11742000,7077000,4352000,313000,0,108000,108000,0,0,0,4352000,313000,4665000,11742000,0.3706353261795265,0.026656446942599218,0.6027082268778743,0,0,0,4352000,313000,7077000,11742000,2020
200540,Alaska,Nenana City School District,3,3,1442,12685000,906000,11420000,359000,0,220000,220000,0,0,0,11420000,359000,11779000,12685000,0.9002759164367363,0.028301143082380766,0.07142294048088293,0,0,0,11420000,359000,906000,12685000,2020
200570,Alaska,Nome Public Schools,3,2,710,16553000,1967000,10825000,3761000,0,219000,219000,287000,0,0,10538000,3761000,14299000,16266000,0.6478544202631256,0.23121849256117055,0.12092708717570393,0,0,0,10538000,3761000,1967000,16266000,2020
200600,Alaska,Fairbanks North Star Borough School District,3,2,13319,240609000,33593000,153000000,54016000,0,3726000,3726000,8703000,0,0,144297000,54016000,198313000,231906000,0.6222219347494243,0.23292195975955776,0.1448561054910179,0,0,0,144297000,54016000,33593000,231906000,2020
200610,Alaska,North Slope Borough School District,3,3,2170,73549000,9556000,25159000,38834000,0,479000,479000,75000,0,0,25084000,38834000,63918000,73474000,0.34139967879794214,0.5285407082777581,0.13005961292429974,0,0,0,25084000,38834000,9556000,73474000,2020
200625,Alaska,Northwest Arctic Borough School District,3,3,2097,75608000,14903000,50239000,10466000,0,782000,782000,6564000,0,0,43675000,10466000,54141000,69044000,0.6325676380279243,0.15158449684259312,0.21584786512948265,0,0,0,43675000,10466000,14903000,69044000,2020
200660,Alaska,Petersburg Borough School District,3,3,469,11149000,1010000,8130000,2009000,0,146000,146000,1033000,0,0,7097000,2009000,9106000,10116000,0.7015618821668643,0.19859628311585606,0.09984183471727956,0,0,0,7097000,2009000,1010000,10116000,2020
200670,Alaska,Pribilof School District,3,3,65,2483000,971000,1014000,498000,0,25000,25000,0,0,0,1014000,498000,1512000,2483000,0.4083769633507853,0.20056383407168749,0.3910592025775272,0,0,0,1014000,498000,971000,2483000,2020
200680,Alaska,Saint Mary's School District,3,3,204,9197000,2068000,6813000,316000,0,59000,59000,2743000,0,0,4070000,316000,4386000,6454000,0.6306166718314223,0.048961884102881936,0.32042144406569567,0,0,0,4070000,316000,2068000,6454000,2020
200690,Alaska,Skagway School District,3,3,140,3675000,45000,1258000,2372000,0,26000,26000,0,0,0,1258000,2372000,3630000,3675000,0.342312925170068,0.6454421768707483,0.012244897959183673,0,0,0,1258000,2372000,45000,3675000,2020
200700,Alaska,Southeast Island School District,3,3,175,8218000,1303000,6681000,234000,0,55000,55000,791000,0,0,5890000,234000,6124000,7427000,0.7930523764642521,0.03150666487141511,0.17544095866433285,0,0,0,5890000,234000,1303000,7427000,2020
200710,Alaska,Southwest Region School District,3,3,636,20781000,8095000,12042000,644000,0,231000,231000,46000,0,0,11996000,644000,12640000,20735000,0.5785387026766338,0.031058596575837955,0.3904027007475283,0,0,0,11996000,644000,8095000,20735000,2020
200720,Alaska,Unalaska City School District,3,3,412,10622000,359000,5460000,4803000,0,99000,99000,275000,0,0,5185000,4803000,9988000,10347000,0.5011114332656809,0.46419251957089014,0.034696047163429014,0,0,0,5185000,4803000,359000,10347000,2020
200730,Alaska,Chatham School District,3,3,152,4977000,964000,3902000,111000,0,79000,79000,0,0,0,3902000,111000,4013000,4977000,0.7840064295760498,0.02230259192284509,0.1936909785011051,0,0,0,3902000,111000,964000,4977000,2020
200760,Alaska,Kuspuk School District,3,3,406,17584000,6314000,10897000,373000,0,137000,137000,2562000,0,0,8335000,373000,8708000,15022000,0.5548528824390894,0.024830248968180004,0.42031686859273065,0,0,0,8335000,373000,6314000,15022000,2020
