dist_id,state,district,state_rev_v92_adjusted_fy20,federal_rev_v92_adjusted_fy20,local_rev_v92_adjusted_fy20,state_local_federal_rev_v92_adjusted_fy20,state_sped_rev_fy20,federal_sped_rev_fy20,state_fed_sped_rev_fy20,state_rev_v92_adjusted_fy21,federal_rev_v92_adjusted_fy21,local_rev_v92_adjusted_fy21,state_local_federal_rev_v92_adjusted_fy21,state_sped_rev_fy21,federal_sped_rev_fy21,state_fed_sped_rev_fy21,state_rev_v92_adjusted_fy22,federal_rev_v92_adjusted_fy22,local_rev_v92_adjusted_fy22,state_local_federal_rev_v92_adjusted_fy22,state_sped_rev_fy22,federal_sped_rev_fy22,state_fed_sped_rev_fy22,state_rev_v92_adjusted_fy23,federal_rev_v92_adjusted_fy23,local_rev_v92_adjusted_fy23,state_local_federal_rev_v92_adjusted_fy23,state_sped_rev_fy23,federal_sped_rev_fy23,state_fed_sped_rev_fy23
2500001,Massachusetts,Quabbin,22745784.53750367,1627250.3333408665,19531965.12915546,43905000,0,702000,702000,22924779.22819972,2487906.51371308,19889314.258087203,45302000,0,688000,688000,23672488.9194082,4277188.338847619,19930322.74174418,47880000,0,927000,927000,23677238.877962943,3787641.693406479,20607119.428630576,48072000,0,796000,796000
2500002,Massachusetts,Spencer-E Brookfield,17266488.664987404,1258801.007556675,12514710.32745592,31040000,0,565000,565000,17552949.273139913,1821111.206526406,12277939.52033368,31652000,0,593000,593000,17525831.463620733,2960772.4584049652,12828396.0779743,33315000,0,488000,488000,17623366.661745165,2671294.6109552635,12553338.727299573,32848000,0,770000,770000
2500013,Massachusetts,Southwick-Tolland-Granville Regional School District,13982065.153898,1042618.673171358,16061316.17293064,31086000,0,391000,391000,14249381.310022162,1684017.7911844372,16439600.8987934,32373000,0,515000,515000,14135171.604145648,2591248.647161332,15897579.74869302,32624000,0,524000,524000,13903073.133387372,2633089.73550692,16710837.131105708,33247000,0,499000,499000
2500014,Massachusetts,Chesterfield-Goshen,1146000,46000,1767000,2959000,0,0,0,1179000,78000,1796000,3053000,0,0,0,1319000,270000,1795000,3384000,0,0,0,1276777.1960442115,207662.59453170447,1931560.209424084,3416000,0,0,0
2500043,Massachusetts,Up-Island Regional,2310228.4553378336,164619.96198964547,11637151.58267252,14112000,0,0,0,2231218.8874020264,181761.8046262665,12140019.307971708,14553000,0,0,0,2463789.93193942,342141.3943221534,12357068.673738427,15163000,0,0,0,2507769.445738239,351902.65486725664,13046327.899394505,15906000,0,0,0
2500067,Massachusetts,Manchester Essex Regional,6671000,806000,28891000,36368000,0,418000,418000,7161000,907000,29085000,37153000,0,304000,304000,7551000,1971000,30205000,39727000,0,579000,579000,7554000,1384000,31712000,40650000,0,409000,409000
2500541,Massachusetts,Somerset Berkley Regional School District,8131215.526802219,426858.96487985214,12973925.50831793,21532000,0,142000,142000,8784437.43881819,607747.1745127703,12998815.38666904,22391000,0,189000,189000,9043240.592172332,1226962.3243650547,12216797.083462613,22486999.999999996,0,307000,307000,9745583.661801014,1096564.9066574262,12151851.43154156,22994000,0,248000,248000
2500542,Massachusetts,Ayer Shirley School District,12091189.130732374,1427831.923340178,22127978.94592745,35647000,0,437000,437000,12505000.463989276,2525029.385987524,22863970.1500232,37894000,0,580000,580000,13101657.75064205,4793646.969036197,22441695.28032175,40337000,0,513000,513000,13368864.907135874,3950600.9775171066,22576534.11534702,39896000,0,549000,549000
2500544,Massachusetts,Monomoy Regional School District,8773089.421894219,977062.9766297664,37815847.60147601,47566000,0,426000,426000,9264851.43327445,1532590.5331620362,37831558.03356352,48629000,0,518000,518000,9597524.228730168,2596099.8884911085,37959375.88277873,50153000,0,514000,514000,9613734.37830968,2556133.8699428085,38826131.75174751,50996000,0,607000,607000
2500551,Massachusetts,Greenfield Commonwealth Virtual District,1176000,412000,6737000,8325000,0,0,0,1613000,551000,10273000,12437000,0,0,0,1394000,1921000,10573000,13888000,0,0,0,1298000,1934000,12248000,15480000,0,0,0
2500556,Massachusetts,TEC Connections Academy Commonwealth Virtual School District,2645000,1186000,20060000,23891000,0,0,0,3066000,1778000,28319000,33163000,0,0,0,2213000,4122000,25395000,31730000,0,0,0,0,3310000,29458000,32768000,0,0,0
2501650,Massachusetts,Abington,13238537.864178872,1405827.38312399,23346634.75269714,37991000,0,562000,562000,15046110.461605351,2603164.110244209,23311725.42815044,40961000,0,622000,622000,16505422.285964316,3523640.551315086,20517937.1627206,40547000,0,715000,715000,18573218.035824586,3283283.3658003514,19448498.598375067,41305000,0,699000,699000
2501710,Massachusetts,Acton-Boxborough,30658928.3535642,2432536.1812732625,79673535.46516255,112765000,0,1310000,1310000,32257863.52384117,5579932.31433793,82025204.1618209,119863000,0,1384000,1384000,32418339.88972621,6684552.980394015,86917107.12987977,126020000,0,1419000,1419000,32879463.855104513,8545496.34075712,90868039.80413836,132293000,0,1588000,1588000
2501740,Massachusetts,Acushnet,8024920.615900785,706791.1449284045,7907288.23917081,16639000,0,264000,264000,8300393.442622951,1548089.2531876138,8234517.304189435,18083000,0,343000,343000,8290743.918291551,1650772.1448467968,794483.9368616528,10736000,0,354000,354000,8368811.220348155,1386489.5823937946,1303699.19725805,11059000,0,312000,312000
2501780,Massachusetts,Hoosac Valley Regional,12613143.29675669,1029117.8280762846,9956738.875167023,23598999.999999996,0,386000,386000,13238680.797315966,1418876.100256562,9680443.102427471,24338000,0,387000,387000,12977527.539503386,2570442.024078254,9879030.43641836,25427000,0,356000,356000,12868985.673138067,2525491.714360528,10227522.612501403,25622000,0,582000,582000
2501800,Massachusetts,Agawam,28005234.62465884,3031254.868968441,43610510.50637272,74647000,0,1162000,1162000,28677281.609564822,2838113.0680722506,45271605.32236292,76786999.99999999,0,704000,704000,29275184.20038536,6928594.841195848,43013220.958418794,79217000,0,1693000,1693000,31745157.02150732,7492719.103560455,42435123.87493222,81673000,0,1302000,1302000
2501860,Massachusetts,Amesbury,14397905.948828336,1280708.0133065898,24442386.037865076,40121000,0,622000,622000,14949417.711766468,3570580.4049137523,27252001.88331978,45772000,0,657000,657000,15267369.257721256,3833600.9602906825,25818029.781988066,44919000,0,743000,743000,15553162.802268883,1923319.1362324608,41269518.06149866,58746000,0,635000,635000
2501890,Massachusetts,Amherst,8286881.52905672,597736.5936702004,2310381.877273079,11195000,0,15000,15000,9089780.950518286,2458850.6421539867,2181368.4073277265,13730000,0,46000,46000,9494519.785832977,2338450.120007385,2731030.0941596404,14564000,0,21000,21000,9815704.47609359,1776796.1597151577,2457499.3641912513,14049999.999999998,0,25000,25000
2501920,Massachusetts,Amherst-Pelham,14091672.550544323,657745.6194919647,22241581.82996371,36991000,0,301000,301000,14631196.502283774,2381778.0708824894,22259025.426833738,39272000.00000001,0,790000,790000,14328806.894318664,2154628.708062467,21912564.39761887,38396000,0,741000,741000,14956882.799142726,2319480.8678690973,22345636.332988176,39622000,0,1288000,1288000
2501950,Massachusetts,Andover,26974382.96391199,3399628.9000303634,104443988.13605765,134818000,0,1610000,1610000,28684645.929272745,5720960.002317027,103436394.06841023,137842000,0,1437000,1437000,28737444.62444772,6207327.93814433,100513227.43740796,135458000,0,1434000,1434000,28789080.38057979,6284138.9058690695,103693780.71355116,138767000,0,1775000,1775000
2501980,Massachusetts,Arlington,27453132.20073136,2662037.188010104,79380830.61125854,109496000,0,1448000,1448000,29745947.46299593,4405439.009101622,85292613.52790245,119444000,0,1660000,1660000,31632457.392326426,7247089.245235496,91800453.36243808,130680000,0,1620000,1620000,32778525.10891003,5228770.021023429,100007704.87006654,138015000,0,1739000,1739000
2502040,Massachusetts,Ashburnham-Westminster,16835913.88078581,1261027.7512455792,20427058.367968608,38524000,0,553000,553000,17683525.64612326,1888387.276341948,20380087.07753479,39952000,0,483000,483000,18025848.754532184,3180622.7339078025,21023528.51156001,42230000,0,795000,795000,19644233.263505083,3585607.32750936,21413159.40898556,44643000,0,829000,829000
2502100,Massachusetts,Ashland,13966773.429114029,1470658.327140616,32798568.243745357,48236000,0,619000,619000,14557104.765856326,2160898.2517020917,36228996.98244158,52947000,0,696000,696000,15191786.320827544,3292220.009263548,33303993.669908907,51788000,0,800000,800000,16722929.8369293,2889605.53215962,34264464.63091108,53877000,0,618000,618000
2502160,Massachusetts,Athol-Royalston,20915390.77751599,2001167.0144732413,6751442.20801077,29668000,0,518000,518000,22277418.21502803,2726990.9302765005,6714590.854695471,31719000.000000004,0,488000,488000,22874544.271279328,5094884.740537764,7022570.988182908,34992000,0,611000,611000,25416876.985468064,3493172.8624535315,6548950.152078405,35459000,0,402000,402000
2502190,Massachusetts,Attleboro,51318173.57603205,4069912.175579167,55505914.24838878,110894000,0,1753000,1753000,54456448.05586099,18016486.94485342,84257064.99928558,156730000,0,1724000,1724000,53694519.86074984,9733013.338287927,85795466.80096224,149223000,0,1849000,1849000,61742857.49485856,9533672.829925109,79686469.67521633,150963000,0,1950000,1950000
2502220,Massachusetts,Auburn,16400285.332739815,1422819.4079679502,26943895.259292234,44767000,0,570000,570000,17176232.916077066,2492053.989332753,26120713.094590183,45789000,0,686000,686000,17425616.055768933,3460596.940701108,24021787.00352996,44907999.99999999,0,592000,592000,18996185.964135487,3588235.0011069295,22500579.034757584,45085000,0,685000,685000
2502250,Massachusetts,Avon,3827889.162561576,396223.5221674877,8423887.315270936,12648000,0,185000,185000,4278101.162615129,487734.5613770195,8078164.276007852,12844000,0,136000,136000,4088040.726897796,993465.1372599562,10062494.135842249,15144000,0,237000,237000,5002267.026818445,1038151.64962377,8989581.323557785,15030000,0,194000,194000
2502310,Massachusetts,Barnstable,24143896.39229422,4520776.6725043785,67634326.9352014,96299000,0,1900000,1900000,26420821.7250598,7659306.59912762,68099871.67581257,102180000,0,1674000,1674000,26949416.64224191,8364893.16138304,65440690.19637505,100755000,0,1654000,1654000,32385453.348694727,9104898.632657254,65092648.01864802,106583000,0,2071000,2071000
2502400,Massachusetts,Bedford,14384236.739696644,1677794.3312394668,49199968.92906389,65262000,0,694000,694000,15415625.205315812,2472298.387337614,49063076.40734658,66951000,0,587000,587000,15808968.875590367,3375712.165214585,48967318.95919505,68152000,0,699000,699000,15669443.339729054,3356024.0711669284,49750532.58910402,68776000,0,669000,669000
2502430,Massachusetts,Belchertown,14096046.19548872,1107175.4586466164,788778.3458646616,15991999.999999998,0,924000,924000,18058107.350608144,1860383.2892649393,17269509.360126916,37188000,0,223000,223000,18499713.89298987,2112679.3259685384,18027606.781041592,38640000.00000001,0,584000,584000,19348904.28863844,4125927.2485141433,16473168.46284742,39948000,0,963000,963000
2502460,Massachusetts,Bellingham,13748691.578263693,1376598.311322797,29246710.11041351,44372000,0,666000,666000,14052098.265293358,2119367.144822985,29431534.58988366,45603000,0,724000,724000,14279379.055984307,3333015.3498486336,26513605.594167057,44126000,0,758000,758000,14603066.037144588,2918560.5114170513,27140373.45143836,44662000,0,658000,658000
2502490,Massachusetts,Belmont,19583349.638783924,2145161.978706054,65304488.38251002,87032999.99999999,0,562000,562000,20745403.60801415,5193846.350845436,71229750.0411404,97169000,0,1626000,1626000,21885962.55236801,5501465.933771835,69681571.51386015,97069000,0,1265000,1265000,22336163.43212378,5398513.766070251,73806322.80180597,101541000,0,991000,991000
2502520,Massachusetts,Berkley,5328000,524000,3532000,9384000,0,252000,252000,5484785.615491009,607315.3526970955,3280899.031811895,9372999.999999998,0,178000,178000,5612347.334241123,1555878.4958625743,2365774.1698963023,9534000,0,374000,374000,5518000,1155000,2763000,9436000,0,259000,259000
2502530,Massachusetts,Berkshire Hills,7357000,1497000,26488000,35342000,0,514000,514000,7500000,1524000,27085000,36109000,0,400000,400000,8374000,2704000,28178000,39256000,0,477000,477000,8621990.019077754,3594745.0560699827,30750264.924852263,42967000,0,581000,581000
2502580,Massachusetts,Berlin-Boylston,4790290.044656954,410171.6811764175,16763538.274166629,21964000,0,172000,172000,5071775.15858049,633351.4486542088,17456873.392765302,23162000,0,166000,166000,5084604.191444859,1374110.3227658614,17680285.48578928,24139000,0,348000,348000,5558965.183973213,1487540.6567482213,18981494.159278568,26028000,0,505000,505000
2502640,Massachusetts,Beverly,18967919.88065363,3072803.020665888,64284277.09868048,86325000,0,1215000,1215000,20841176.73651681,6000549.5921465,64591273.67133669,91433000,0,1336000,1336000,22221815.2275536,7872637.880823169,62767546.89162323,92862000,0,1416000,1416000,25676698.587951757,8268885.583924691,62818415.828123555,96764000,0,1687000,1687000
2502670,Massachusetts,Billerica,30448266.105240572,2384910.0466663092,58501823.848093115,91335000,0,923000,923000,31366478.88993085,6861386.52500541,57203134.58506374,95431000,0,1731000,1731000,32428937.80818541,7358851.639546352,56005210.55226824,95793000,0,1852000,1852000,33166950.96766462,5716610.517485869,59492438.51484951,98376000,0,1474000,1474000
2502715,Massachusetts,Blackstone-Millville,14765031.607863905,1214439.8292182432,13731528.562917853,29711000,0,466000,466000,14914580.28238638,2069454.3825501285,14745965.335063493,31730000,0,497000,497000,15345206.781642796,3236322.9465068695,14806470.271850336,33388000,0,488000,488000,15443317.829457363,3371784.5777233783,14546897.592819257,33362000,0,563000,563000
2502790,Massachusetts,Boston,369072289.67556155,94025084.89103262,856038625.4334059,1319136000,0,20182000,20182000,368920228.1664792,74729831.52038263,962425940.313138,1406076000,0,15460000,15460000,380908524.7631356,178642372.50902387,911693102.7278404,1471244000,0,19282000,19282000,384253728.3893732,91612181.34815736,990613090.2624696,1466479000,0,11659000,11659000
2502820,Massachusetts,Bourne,18619793.36482714,1300256.8821129482,24636949.75305991,44557000,0,562000,562000,10937660.748736233,3233085.545434565,24540253.705829203,38711000,0,381000,381000,10315993.31877844,2674830.7336191703,22815175.947602388,35806000,0,753000,753000,10852075.44564708,2358365.04844794,25173559.505904976,38383999.99999999,0,394000,394000
2502880,Massachusetts,Boxford,3467734.264318964,419636.7132159482,1037629.022465088,4925000,0,187000,187000,3571789.851174467,584003.5861574323,1402206.5626681012,5558000,0,210000,210000,3954642.9540316504,1058958.854559156,1602398.1914091937,6616000,0,231000,231000,3794561.028552346,1088717.982968776,1087720.988478878,5971000,0,210000,210000
2502940,Massachusetts,Braintree,31630228.908295274,3717741.434331467,69054029.65737326,104402000,0,1659000,1659000,33085476.5682196,6028971.1721488675,76776552.25963153,115891000,0,1576000,1576000,32724436.723620094,10525765.296215303,66682797.9801646,109933000,0,3207000,3207000,34753900.24681572,5897939.548165096,69967160.20501919,110619000,0,1786000,1786000
2502970,Massachusetts,Brewster,2344000,340000,134000,2818000,0,127000,127000,2554000,596000,131000,3281000,0,131000,131000,2643000,783000,54000,3480000,0,173000,173000,2745000,961000,91000,3797000,0,182000,182000
2503030,Massachusetts,Bridgewater-Raynham,33993972.37190164,3227565.7010983746,54232461.926999986,91454000,0,1309000,1309000,35904948.10414666,4214499.832964463,55317552.06288888,95437000,0,1483000,1483000,37486484.13692535,8010332.685225,61073183.17784965,106570000,0,1700000,1700000,41394034.96922637,7109354.531954484,62847610.49881915,111351000,0,1650000,1650000
