dist_id,state,schlev,agchrt,district,total_enroll_fy20,current_sped_exp_fy20,total_enroll_fy21,current_sped_exp_fy21,total_enroll_fy22,current_sped_exp_fy22,total_enroll_fy23,current_sped_exp_fy23
1305310,Georgia,3,3,Valdosta City,8427,9844000,8270,9920000,8294,10796000,8291,11947000
1305340,Georgia,3,3,Vidalia City,2566,2969000,2452,2942000,2446,3546000,2366,3847000
1305370,Georgia,3,3,Walker County,8680,20089000,8415,19370000,8366,17636000,8401,19142000
1305390,Georgia,3,3,Walton County,14208,18150000,13844,18054000,14305,19091000,14557,22246000
1305430,Georgia,3,3,Ware County,6206,10773000,6105,10969000,6025,11402000,5973,11901000
1305460,Georgia,3,3,Warren County,626,1021000,640,717000,622,1242000,662,1602000
1305490,Georgia,3,3,Washington County,3084,3437000,2982,3271000,2941,3331000,2827,3713000
1305550,Georgia,3,3,Wayne County,5373,6772000,5009,7147000,5101,7143000,5172,5988000
1305580,Georgia,3,3,Webster County,292,388000,278,431000,254,327000,265,433000
1305640,Georgia,3,3,Wheeler County,1000,1346000,927,1287000,889,869000,873,819000
1305670,Georgia,3,3,White County,3855,5281000,3760,5511000,3788,6177000,3827,6956000
1305700,Georgia,3,3,Whitfield County,12873,16724000,12619,16404000,12448,17719000,12317,20874000
1305730,Georgia,3,3,Wilcox County,1217,1104000,1202,1148000,1199,1215000,1188,1228000
1305760,Georgia,3,3,Wilkes County,1430,1859000,1368,1833000,1322,1905000,1265,2003000
1305790,Georgia,3,3,Wilkinson County,1235,1637000,1156,1458000,1120,1537000,1119,2249000
1305850,Georgia,3,3,Worth County,3181,2763000,3148,2871000,3081,2760000,3118,3208000
1500030,Hawaii,3,2,Hawaii Department of Education,181088,453473000,176441,455522000,173178,737036000,170209,506069000
1600002,Idaho,3,3,LAKE PEND OREILLE SCHOOL DISTRICT,3654,4680000,3354,4259000,3749,4456000,3822,5362000
1600009,Idaho,3,3,TROY SCHOOL DISTRICT,286,377000,270,368000,298,360000,323,362000
1600010,Idaho,3,3,WHITEPINE JOINT SCHOOL DISTRICT,236,357000,218,334000,196,369000,207,329000
1600030,Idaho,3,3,ABERDEEN DISTRICT,705,610000,688,588000,690,606000,673,585000
1600060,Idaho,3,3,AMERICAN FALLS JOINT DISTRICT,1552,1476000,1521,1442000,1589,1574000,1572,1683000
1600138,Idaho,3,3,SALMON RIVER JOINT SCHOOL DISTRICT,134,213000,131,251000,141,291000,140,275000
1600139,Idaho,3,3,MOUNTAIN VIEW SCHOOL DISTRICT,1221,1649000,1115,1439000,1163,1925000,1109,1878000
1600180,Idaho,3,3,BASIN SCHOOL DISTRICT,326,370000,338,312000,366,453000,336,485000
1600240,Idaho,3,3,BEAR LAKE COUNTY DISTRICT,1172,789000,1317,779000,1441,1045000,1424,1371000
1600270,Idaho,3,3,BLACKFOOT DISTRICT,3813,3670000,3925,3822000,3952,4327000,3990,5116000
1600300,Idaho,3,3,BLAINE COUNTY DISTRICT,3389,6772000,3158,4933000,3247,5061000,3312,6098000
1600330,Idaho,3,3,BLISS JOINT DISTRICT,127,116000,102,103000,105,132000,125,155000
1600360,Idaho,3,2,BOISE INDEPENDENT DISTRICT,25673,35771000,19841,35073000,23270,36360000,22809,37437000
1600420,Idaho,3,3,BOUNDARY COUNTY DISTRICT,1446,1807000,1322,1559000,1430,1728000,1441,1874000
1600450,Idaho,3,3,BRUNEAU-GRAND VIEW JOINT SCHOOL DISTRICT,310,182000,304,181000,314,218000,302,243000
1600480,Idaho,3,3,BUHL JOINT DISTRICT,1301,1317000,1219,1508000,1303,1587000,1264,1734000
1600490,Idaho,3,3,BUTTE COUNTY JOINT DISTRICT,404,324000,367,336000,389,320000,414,324000
1600510,Idaho,3,3,CALDWELL DISTRICT,6118,6548000,5584,5705000,5626,7605000,5499,8020000
1600540,Idaho,3,3,CAMAS COUNTY DISTRICT,177,244000,189,254000,178,255000,184,273000
1600570,Idaho,3,3,CAMBRIDGE JOINT DISTRICT,129,324000,176,341000,176,162000,152,204000
1600600,Idaho,3,2,VALLIVUE SCHOOL DISTRICT,9901,10052000,8916,10323000,9653,11911000,9892,13339000
1600630,Idaho,3,3,CASCADE DISTRICT,198,305000,225,306000,221,400000,206,375000
1600660,Idaho,3,3,CASSIA COUNTY JOINT DISTRICT,5525,3708000,5391,3697000,5532,4169000,5561,4364000
1600690,Idaho,3,3,CASTLEFORD DISTRICT,334,221000,336,311000,305,312000,306,294000
1600720,Idaho,3,3,CHALLIS JOINT DISTRICT,322,238000,303,292000,338,452000,328,478000
1600750,Idaho,3,3,CLARK COUNTY DISTRICT,121,167000,117,155000,121,174000,117,133000
1600780,Idaho,3,3,COEUR D'ALENE DISTRICT,11016,12464000,10011,12165000,10172,12742000,10107,14239000
1600810,Idaho,3,3,COTTONWOOD JOINT DISTRICT,390,280000,405,290000,436,305000,441,315000
1600815,Idaho,3,3,PLUMMER-WORLEY JOINT DISTRICT,380,718000,380,746000,386,766000,357,787000
1600840,Idaho,3,3,COUNCIL DISTRICT,268,212000,289,211000,327,251000,373,234000
1600870,Idaho,3,3,CULDESAC JOINT DISTRICT,106,81000,101,113000,115,159000,114,194000
1600900,Idaho,3,3,DIETRICH DISTRICT,209,99000,209,124000,211,132000,195,137000
1600930,Idaho,3,3,BONNEVILLE JOINT DISTRICT,13382,15973000,13230,16768000,13485,18437000,13778,19295000
1600960,Idaho,3,2,PRESTON JOINT DISTRICT,2448,1543000,2360,1554000,2456,1850000,2468,2556000
1601020,Idaho,3,2,EMMETT INDEPENDENT DISTRICT,2668,2071000,2481,2154000,2589,2105000,2608,2452000
1601050,Idaho,3,3,FILER DISTRICT,1645,1704000,1596,1878000,1605,2018000,1598,2141000
1601080,Idaho,3,3,FIRTH DISTRICT,837,530000,816,468000,870,529000,845,603000
1601110,Idaho,3,3,FREMONT COUNTY JOINT DISTRICT,2196,1614000,2147,1420000,2215,1358000,2222,1408000
1601140,Idaho,3,3,FRUITLAND DISTRICT,1661,1443000,1640,1333000,1629,1411000,1634,1530000
1601170,Idaho,3,3,GARDEN VALLEY DISTRICT,278,414000,324,694000,294,700000,276,595000
1601200,Idaho,3,3,GENESEE JOINT DISTRICT,318,311000,303,252000,307,303000,306,338000
1601230,Idaho,3,3,GLENNS FERRY JOINT DISTRICT,421,536000,397,466000,401,557000,379,536000
1601260,Idaho,3,3,GOODING JOINT DISTRICT,1379,1311000,1295,1246000,1290,1479000,1244,1600000
1601290,Idaho,3,3,GRACE JOINT DISTRICT,545,342000,512,334000,511,327000,534,347000
1601380,Idaho,3,3,HAGERMAN JOINT DISTRICT,317,471000,379,428000,369,329000,379,353000
1601410,Idaho,3,3,HANSEN DISTRICT,339,352000,348,303000,347,405000,335,351000
1601440,Idaho,3,3,HIGHLAND JOINT DISTRICT,171,167000,162,167000,173,199000,169,200000
1601470,Idaho,3,3,HOMEDALE JOINT DISTRICT,1223,714000,1220,787000,1277,798000,1260,800000
1601500,Idaho,3,3,HORSESHOE BEND SCHOOL DISTRICT,243,206000,233,361000,257,543000,225,548000
1601530,Idaho,3,3,IDAHO FALLS DISTRICT,10286,8210000,9813,8077000,10188,8768000,10250,10756000
1601570,Idaho,3,2,JEFFERSON COUNTY JOINT DISTRICT,6280,3418000,6287,3564000,6399,3699000,6770,3994000
1601590,Idaho,3,3,JEROME JOINT DISTRICT,4184,3201000,4072,2772000,4152,3349000,4164,3432000
1601620,Idaho,3,3,KAMIAH JOINT DISTRICT,406,487000,410,537000,402,785000,393,777000
1601650,Idaho,3,3,KELLOGG JOINT DISTRICT,1090,2220000,996,2217000,1137,2186000,1201,2258000
1601680,Idaho,3,3,KENDRICK JOINT DISTRICT,248,375000,251,365000,254,325000,289,283000
1601710,Idaho,3,3,KIMBERLY DISTRICT,2101,1669000,1870,1494000,2072,1745000,2153,1798000
1601740,Idaho,3,3,KOOTENAI DISTRICT,142,283000,151,251000,184,266000,210,292000
1601770,Idaho,3,3,KUNA JOINT DISTRICT,5604,3819000,5416,3862000,5740,4515000,5825,5381000
1601800,Idaho,3,3,LAKELAND DISTRICT,4533,4191000,4290,4365000,4648,5700000,4693,7045000
1601830,Idaho,3,3,LAPWAI DISTRICT,514,1590000,483,1598000,517,1518000,514,1703000
1601860,Idaho,3,3,LEWISTON INDEPENDENT DISTRICT,4749,5997000,4557,5790000,4713,5894000,4754,6160000
1601900,Idaho,3,3,MACKAY JOINT DISTRICT,224,146000,216,99000,242,155000,231,139000
1601920,Idaho,3,3,MADISON DISTRICT,5406,3153000,5369,3205000,5764,3457000,5758,3939000
1601950,Idaho,3,3,MARSH VALLEY JOINT DISTRICT,1277,912000,1209,836000,1250,969000,1258,1065000
1601980,Idaho,3,3,MARSING JOINT DISTRICT,847,538000,851,587000,867,611000,854,566000
1602030,Idaho,3,3,MCCALL-DONNELLY JOINT SCHOOL DISTRICT,1305,1652000,1270,1593000,1340,1790000,1364,1974000
1602060,Idaho,3,3,MEADOWS VALLEY DISTRICT,160,194000,154,193000,153,196000,142,156000
1602070,Idaho,3,3,MELBA JOINT DISTRICT,868,491000,872,439000,854,532000,824,513000
1602100,Idaho,3,2,JOINT SCHOOL DISTRICT NO. 2,40600,34294000,37989,32954000,39332,34666000,39496,37575000
1602130,Idaho,3,3,MIDDLETON DISTRICT,4039,2980000,3891,2825000,4138,3087000,4318,4055000
1602160,Idaho,3,3,MIDVALE DISTRICT,118,114000,121,122000,136,125000,149,116000
1602190,Idaho,3,2,MINIDOKA COUNTY JOINT DISTRICT,4370,2712000,4253,2627000,4464,2778000,4405,3810000
1602220,Idaho,3,2,MOSCOW DISTRICT,2470,4058000,2333,4084000,2349,4979000,2397,4977000
1602250,Idaho,3,3,MOUNTAIN HOME DISTRICT,3915,3616000,3610,3658000,3715,4361000,3757,4387000
1602280,Idaho,3,3,MULLAN DISTRICT,102,276000,87,245000,95,231000,85,238000
1602310,Idaho,3,3,MURTAUGH JOINT DISTRICT,368,253000,387,265000,389,319000,399,386000
1602340,Idaho,3,2,NAMPA SCHOOL DISTRICT,15699,14425000,14890,13651000,13642,15117000,13398,17535000
1602370,Idaho,3,3,NEW PLYMOUTH DISTRICT,969,841000,961,768000,976,746000,990,777000
1602400,Idaho,3,3,NEZPERCE JOINT DISTRICT,156,108000,160,96000,157,97000,180,103000
1602430,Idaho,3,3,NORTH GEM DISTRICT,168,143000,151,121000,131,130000,138,151000
1602460,Idaho,3,3,NOTUS DISTRICT,409,280000,346,311000,314,295000,347,277000
1602490,Idaho,3,3,ONEIDA COUNTY DISTRICT,3367,846000,7809,2201000,6898,2259000,7818,2929000
1602520,Idaho,3,3,OROFINO JOINT DISTRICT,1129,1243000,1017,1226000,1049,1205000,1131,1285000
1602550,Idaho,3,3,PARMA DISTRICT,1046,691000,1009,719000,1014,703000,1038,682000
1602580,Idaho,3,3,PAYETTE JOINT DISTRICT,1390,1124000,1280,978000,1317,1098000,1371,1352000
1602640,Idaho,3,3,POCATELLO DISTRICT,12502,11315000,11885,11056000,11996,12260000,12259,13506000
1602670,Idaho,3,3,POST FALLS DISTRICT,6150,5097000,5813,4747000,6154,5436000,6050,6488000
1602700,Idaho,3,3,POTLATCH DISTRICT,477,728000,432,774000,470,850000,480,779000
1602760,Idaho,3,3,RICHFIELD DISTRICT,208,251000,184,246000,191,243000,196,241000
1602790,Idaho,3,3,RIRIE JOINT DISTRICT,746,552000,713,729000,725,827000,733,966000
1602820,Idaho,3,3,ROCKLAND DISTRICT,172,112000,171,118000,178,133000,176,141000
1602850,Idaho,3,3,SALMON DISTRICT,777,1193000,686,1041000,668,1058000,683,1309000
1602910,Idaho,3,3,SHELLEY JOINT DISTRICT,2323,1445000,2248,1689000,2440,2065000,2509,2178000
1602940,Idaho,3,3,SHOSHONE JOINT DISTRICT,489,433000,496,447000,521,647000,525,604000
1602970,Idaho,3,3,SNAKE RIVER DISTRICT,1817,1569000,2271,1163000,2822,1258000,2888,1238000
1603000,Idaho,3,3,SODA SPRINGS JOINT DISTRICT,945,636000,879,611000,922,647000,922,652000
1603030,Idaho,3,3,SOUTH LEMHI DISTRICT,103,125000,112,98000,119,109000,120,163000
1603060,Idaho,3,3,ST MARIES JOINT DISTRICT,974,1362000,896,1179000,928,1346000,953,1540000
1603090,Idaho,3,3,SUGAR-SALEM JOINT DISTRICT,1591,1134000,1583,1260000,1609,1374000,1972,1491000
1603120,Idaho,1,3,SWAN VALLEY ELEMENTARY DISTRICT,60,40000,72,53000,75,52000,67,57000
1603180,Idaho,3,3,TETON COUNTY DISTRICT,1876,2094000,1766,1984000,1853,1834000,1878,1875000
1603240,Idaho,3,3,TWIN FALLS DISTRICT,9652,8655000,9126,8348000,9399,8489000,9352,9004000
1603270,Idaho,3,3,VALLEY DISTRICT,596,583000,547,525000,551,509000,531,550000
1603300,Idaho,3,3,WALLACE DISTRICT,494,731000,462,643000,526,799000,512,836000
1603330,Idaho,3,3,WEISER DISTRICT,1558,1301000,1472,1233000,1492,1283000,1559,1400000
1603360,Idaho,3,3,WENDELL DISTRICT,1143,838000,1097,795000,1112,977000,1121,1024000
1603400,Idaho,3,3,WEST JEFFERSON DISTRICT,558,423000,611,360000,619,405000,606,457000
1603420,Idaho,3,3,WEST SIDE JOINT DISTRICT,791,220000,779,255000,842,305000,849,419000
1603480,Idaho,3,3,WILDER DISTRICT,516,335000,490,363000,492,385000,659,390000
1900006,Iowa,3,3,North Fayette Valley Comm School District,1119,2323000,1061,2207000,1048,2042000,1080,2247000
1900009,Iowa,3,3,Colfax-Mingo Comm School District,751,1294000,730,1269000,738,1233000,724,1197000
1900015,Iowa,3,3,Sibley-Ocheyedan Comm School District,769,820000,766,813000,730,875000,729,984000
1900021,Iowa,3,3,Okoboji Comm School District,1177,2045000,1192,2146000,1199,2198000,1244,2358000
1900022,Iowa,3,3,Union Comm School District,1071,1818000,1027,1832000,1040,1852000,1008,2125000
1900023,Iowa,3,3,Sioux Central Comm School District,682,1121000,660,1290000,630,1356000,656,1523000
1900024,Iowa,3,3,South Central Calhoun Comm School District,937,1125000,917,1304000,892,1473000,916,1509000
1900025,Iowa,3,3,Panorama Comm School District,730,1094000,723,1167000,723,1375000,691,1468000
1900026,Iowa,3,3,South O'Brien Comm School District,609,1141000,579,1147000,550,1183000,576,1194000
1900027,Iowa,3,3,Riverside Comm School District,641,1024000,631,1161000,663,1265000,693,1409000
1900028,Iowa,3,3,Prairie Valley Comm School District,551,615000,555,706000,568,702000,561,773000
1900031,Iowa,1,3,Albert City-Truesdale Comm School District,114,184000,117,244000,103,139000,114,213000
1900032,Iowa,1,3,Alden Comm School District,173,257000,169,240000,179,204000,159,239000
1900040,Iowa,3,3,East Marshall Comm School District,824,1035000,787,789000,772,793000,713,621000
1900060,Iowa,3,3,GMG Comm School District,509,574000,483,536000,493,514000,478,486000
1903060,Iowa,3,3,AGWSR Comm School District,670,1136000,699,1095000,690,1301000,650,1282000
1903090,Iowa,1,3,Adair-Casey Comm School District,259,327000,260,345000,264,355000,271,535000
1903150,Iowa,3,3,Adel DeSoto Minburn Comm School District,2046,2784000,2110,3554000,2149,3718000,2254,3758000
1903220,Iowa,3,3,Akron Westfield Comm School District,604,861000,558,1028000,584,1226000,580,1191000
1903270,Iowa,3,3,Albia Comm School District,1198,1606000,1192,1649000,1153,1774000,1120,1925000
1903300,Iowa,3,3,Alburnett Comm School District,695,583000,706,591000,714,586000,810,726000
1903360,Iowa,3,3,Algona Comm School District,1507,3302000,1487,3170000,1550,3488000,1563,3343000
1903390,Iowa,3,3,Allamakee Comm School District,1112,1694000,1094,1719000,1066,1821000,1121,1977000
1903450,Iowa,3,3,North Butler Comm School District,569,1026000,563,971000,589,972000,567,1076000
1903480,Iowa,3,3,Alta-Aurelia Comm School District,818,857000,829,837000,836,777000,837,936000
1903540,Iowa,3,3,Ames Comm School District,4940,8815000,4681,8648000,4788,8425000,4645,9718000
1903570,Iowa,3,3,Anamosa Comm School District,1254,1578000,1222,1580000,1209,1673000,1183,1612000
1903630,Iowa,1,3,Andrew Comm School District,166,316000,157,306000,162,369000,147,369000
1903690,Iowa,3,3,Ankeny Comm School District,12394,20265000,12188,22741000,12621,23330000,12750,25224000
1903750,Iowa,3,3,Aplington-Parkersburg Comm School District,829,1184000,831,1091000,843,1218000,853,1228000
1903780,Iowa,3,3,Ar-We-Va Comm School District,240,203000,246,216000,242,265000,243,285000
1903850,Iowa,3,3,North Union Comm School District,343,427000,336,553000,318,549000,325,511000
1903930,Iowa,3,3,Atlantic Comm School District,1442,3027000,1441,2958000,1501,2991000,1555,3375000
1903960,Iowa,3,3,Audubon Comm School District,552,690000,533,746000,547,807000,547,783000
1904080,Iowa,3,3,AHSTW Comm School District,736,961000,735,1241000,754,1332000,776,1522000
1904200,Iowa,3,3,Ballard Comm School District,1735,2088000,1738,2118000,1819,2700000,1871,3060000
1904380,Iowa,3,3,Baxter Comm School District,451,464000,463,496000,477,534000,486,658000
1904440,Iowa,3,3,BCLUW Comm School District,557,958000,540,939000,527,1049000,506,974000
1904560,Iowa,3,3,Bedford Comm School District,518,726000,520,744000,510,788000,535,862000
1904620,Iowa,3,3,Belle Plaine Comm School District,518,563000,488,593000,488,592000,479,684000
1904650,Iowa,3,3,Bellevue Comm School District,766,895000,743,881000,765,1028000,787,992000
1904680,Iowa,3,3,Belmond-Klemme Comm School District,739,1435000,719,1663000,728,1808000,697,1704000
1904740,Iowa,1,3,Bennett Comm School District,81,143000,90,130000,79,106000,86,120000
1904830,Iowa,3,3,Benton Comm School District,1613,2068000,1600,2088000,1621,2146000,1682,2238000
1904860,Iowa,3,3,Bettendorf Comm School District,4638,7324000,4540,7143000,4571,7345000,4432,7837000
1904950,Iowa,3,3,Eddyville-Blakesburg- Fremont CSD,1014,1300000,971,1248000,986,1566000,964,1500000
1905070,Iowa,3,3,Bondurant-Farrar Comm School District,2484,2951000,2509,3006000,2627,3336000,2731,4021000
1905130,Iowa,3,3,Boone Comm School District,1993,4620000,1925,4661000,1937,4542000,1976,4582000
1905190,Iowa,3,3,Boyden-Hull Comm School District,635,848000,651,932000,642,1041000,603,1001000
1905430,Iowa,3,3,West Hancock Comm School District,620,622000,623,525000,605,530000,599,487000
1905490,Iowa,3,3,Brooklyn-Guernsey-Malcom Comm School District,580,666000,589,644000,581,749000,561,826000
1905750,Iowa,3,3,North Iowa Comm School District,483,759000,451,670000,475,694000,480,990000
1905790,Iowa,3,3,Burlington Comm School District,3571,8110000,3319,7952000,3443,7781000,3334,7620000
1905940,Iowa,3,3,CAM Comm School District,1039,1118000,1399,1138000,1258,1146000,1441,904000
1905970,Iowa,1,3,CAL Comm School District,139,210000,146,232000,158,238000,176,358000
1906000,Iowa,3,3,Calamus-Wheatland Comm School District,457,667000,453,698000,450,628000,414,591000
1906060,Iowa,3,3,Camanche Comm School District,979,1709000,944,1589000,962,1799000,995,1804000
1906240,Iowa,3,3,Cardinal Comm School District,1051,1516000,1066,1504000,1069,2108000,1074,2528000
1906270,Iowa,3,3,Carlisle Comm School District,2242,2775000,2262,2718000,2328,3249000,2369,3491000
1906330,Iowa,3,3,Carroll Comm School District,1788,3429000,1776,3375000,1761,3356000,1722,3462000
1906510,Iowa,3,3,Cedar Falls Comm School District,5703,9189000,5787,9755000,5920,9740000,5884,10259000
1906540,Iowa,3,3,Cedar Rapids Comm School District,16348,39732000,15494,39086000,15430,34191000,15289,34013000
