dist_id,state,schlev,agchrt,district,current_sped_exp_fy20_adjusted,state_sped_rev_fy20_adjusted,federal_sped_rev_fy20_adjusted,state_fed_sped_rev_fy20_adjusted,sped_enroll_fy20,current_sped_exp_fy23,state_sped_rev_fy23,federal_sped_rev_fy23,state_fed_sped_rev_fy23,sped_enroll_fy23,state_sped_pp_funding_fy20,federal_sped_pp_funding_fy20,state_fed_sped_pp_funding_fy20,total_sped_pp_expenditure_fy20,state_sped_pp_funding_fy23,federal_sped_pp_funding_fy23,state_fed_sped_pp_funding_fy23,total_sped_pp_expenditure_fy23,local_sped_pp_obligation_fy20,local_sped_pp_obligation_fy23,local_sped_pp_obligation_diff
0904320,Connecticut,3,3,Stamford School District,85893237.525,8187964.372,5187963.197,13375927.569,2465,91759000,7375000,3774000,11149000,2398,3321.68940040568,2104.650384178499,5426.339784584178,34845.12678498986,3075.4795663052546,1573.811509591326,4649.291075896581,38264.80400333611,29418.78700040568,33615.51292743953,4196.725927033851
0904350,Connecticut,1,3,Sterling School District,2178641.63,786408.075,4660.196,791068.271,81,1987000,727000,159000,886000,77,9708.741666666667,57.53328395061728,9766.274950617284,26896.810246913577,9441.558441558442,2064.935064935065,11506.493506493507,25805.194805194806,17130.535296296293,14298.701298701299,-2831.833997594995
0904380,Connecticut,3,3,Stonington School District,12142140.678,1337476.252,589514.794,1926991.046,337,10239000,609000,626000,1235000,293,3968.7722611275967,1749.302059347181,5718.074320474778,36030.09103264095,2078.4982935153585,2136.518771331058,4215.017064846416,34945.39249146757,30312.016712166173,30730.375426621158,418.3587144549856
0904440,Connecticut,3,3,Stratford School District,35351081.807000004,9654761.063,2064466.828,11719227.891,1074,34071000,9772000,2085000,11857000,1122,8989.535440409683,1922.2223724394785,10911.757812849162,32915.34618901304,8709.447415329769,1858.288770053476,10567.736185383244,30366.31016042781,22003.58837616388,19798.573975044565,-2205.014401119315
0904470,Connecticut,3,3,Suffield School District,9266799.746,1938641.536,466019.6,2404661.136,310,8016000,1720000,488000,2208000,278,6253.682374193549,1503.2890322580645,7756.971406451613,29892.902406451612,6187.050359712231,1755.3956834532373,7942.446043165468,28834.53237410072,22135.931,20892.08633093525,-1243.8446690647506
0904500,Connecticut,3,3,Thomaston School District,3965826.796,1193010.176,285437.005,1478447.181,151,4109000,1132000,303000,1435000,118,7900.729642384106,1890.3112913907285,9791.040933774835,26263.753615894042,9593.22033898305,2567.7966101694915,12161.016949152543,34822.03389830508,16472.712682119207,22661.016949152538,6188.304267033331
0904530,Connecticut,3,3,Thompson School District,5909128.528,1481942.328,385631.219,1867573.547,179,5038000,1263000,380000,1643000,188,8279.007418994413,2154.364351955307,10433.371770949721,33011.89121787709,6718.085106382979,2021.276595744681,8739.36170212766,26797.872340425532,22578.51944692737,18058.51063829787,-4520.0088086295
0904560,Connecticut,3,3,Tolland School District,12278451.411,2115728.984,548738.079,2664467.063,333,11074000,1861000,553000,2414000,343,6353.540492492493,1647.8620990990992,8001.402591591592,36872.22645945946,5425.655976676385,1612.2448979591836,7037.9008746355685,32285.714285714286,28870.823867867868,25247.813411078718,-3623.0104567891503
0904590,Connecticut,3,3,Torrington School District,25134767.126,7699808.841,1160388.804,8860197.645,868,17963000,6023000,1039000,7062000,728,8870.747512672811,1336.853460829493,10207.600973502304,28957.104983870966,8273.351648351649,1427.1978021978023,9700.54945054945,24674.45054945055,18749.504010368662,14973.9010989011,-3775.602911467562
0904620,Connecticut,3,3,Trumbull School District,29444283.377,2375534.911,2108738.69,4484273.601,896,30047000,2332000,2576000,4908000,923,2651.2666417410715,2353.503002232143,5004.769643973214,32861.92341183036,2526.5438786565546,2790.899241603467,5317.443120260022,32553.62946912243,27857.153767857144,27236.186348862408,-620.9674189947364
0904680,Connecticut,3,3,Vernon School District,13555345.115,4904856.29,1183689.784,6088546.074,583,15366000,4499000,1247000,5746000,572,8413.1325728988,2030.3426826758148,10443.475255574614,23251.020780445968,7865.384615384615,2180.0699300699303,10045.454545454546,26863.636363636364,12807.545524871353,16818.181818181816,4010.636293310463
0904710,Connecticut,1,3,Voluntown School District,1469126.789,652427.44,93203.92,745631.36,73,1318000,575000,118000,693000,50,8937.362191780821,1276.7660273972604,10214.128219178083,20125.024506849317,11500,2360,13860,26360,9910.896287671234,12500,2589.103712328766
0904740,Connecticut,3,3,Wallingford School District,29708749.5,6704856.995,1239612.136,7944469.131,920,30389000,5578000,1546000,7124000,903,7287.888038043478,1347.4044956521739,8635.292533695652,32292.11902173913,6177.18715393134,1712.0708748615725,7889.258028792912,33653.37763012182,23656.82648804348,25764.119601328905,2107.2931132854246
0904830,Connecticut,3,3,Waterbury School District,75874981.174,29339428.967,5427963.291,34767392.258,3747,69957000,26812000,7078000,33890000,3582,7830.111813984521,1448.615770216173,9278.727584200695,20249.527935414997,7485.203796761586,1975.9910664433278,9461.194863204913,19530.150753768845,10970.800351214302,10068.955890563931,-901.8444606503708
0904860,Connecticut,3,3,Waterford School District,15152627.294,920388.71,666408.028,1586796.738,449,13995000,753000,656000,1409000,376,2049.8634966592426,1484.2049621380847,3534.0684587973274,33747.49954120267,2002.659574468085,1744.6808510638298,3747.340425531915,37220.744680851065,30213.431082405343,33473.40425531915,3259.973172913804
0904890,Connecticut,3,3,Watertown School District,15976316.937,2940583.676,681553.665,3622137.341,432,16487000,3005000,796000,3801000,422,6806.906657407408,1577.6705208333335,8384.577178240741,36982.215131944446,7120.8530805687205,1886.255924170616,9007.109004739337,39068.72037914692,28597.637953703706,30061.611374407585,1463.9734207038782
0904920,Connecticut,3,3,West Hartford School District,50587592.629,15185248.666,2227573.688,17412822.354,1415,55600000,14109000,3396000,17505000,1548,10731.62449893993,1574.257023321555,12305.881522261483,35750.94885441696,9114.341085271319,2193.798449612403,11308.139534883721,35917.312661498705,23445.067332155475,24609.173126614984,1164.1057944595086
0904950,Connecticut,3,3,West Haven School District,31925837.747,13433014.97,1950292.026,15383306.996,1166,27516000,12451000,2131000,14582000,1149,11520.59602915952,1672.6346706689537,13193.230699828473,27380.649868782162,10836.379460400349,1854.656222802437,12691.035683202785,23947.780678851173,14187.41916895369,11256.744995648389,-2930.6741733053004
0904980,Connecticut,3,3,Westbrook School District,5141361.237,297087.495,172427.252,469514.747,105,4656000,59000,204000,263000,92,2829.4047142857144,1642.1643047619048,4471.569019047619,48965.34511428571,641.304347826087,2217.391304347826,2858.695652173913,50608.69565217391,44493.77609523809,47750,3256.2239047619078
0905010,Connecticut,3,3,Weston School District,13935151.089,840000.329,560388.569,1400388.898,268,13896000,979000,628000,1607000,287,3134.3295858208958,2091.0021231343285,5225.331708955224,51996.83242164179,3411.149825783972,2188.1533101045297,5599.303135888502,48418.11846689895,46771.50071268657,42818.81533101045,-3952.685381676114
0905040,Connecticut,3,3,Westport School District,27544088.458,1483107.377,1356117.036,2839224.413,706,30702000,1239000,59000,1298000,731,2100.718664305949,1920.8456600566574,4021.5643243626064,39014.289600566575,1694.938440492476,80.71135430916553,1775.6497948016415,42000,34992.72527620397,40224.35020519836,5231.624928994388
0905070,Connecticut,3,3,Wethersfield School District,15611656.6,7486604.874,800388.6630000001,8286993.537,566,13920000,6971000,960000,7931000,545,13227.217091872792,1414.114245583039,14641.33133745583,27582.432155477032,12790.825688073395,1761.467889908257,14552.29357798165,25541.284403669724,12941.100818021203,10988.990825688074,-1952.1099923331294
0905100,Connecticut,1,3,Willington School District,2881166.177,780582.83,145631.125,926213.955,84,2468000,725000,141000,866000,68,9292.652738095238,1733.703869047619,11026.356607142856,34299.5973452381,10661.764705882353,2073.529411764706,12735.29411764706,36294.117647058825,23273.240738095243,23558.823529411766,285.58279131652307
0905130,Connecticut,3,3,Wilton School District,25992243.19,2060971.681,1441165.613,3502137.294,604,24817000,1692000,1051000,2743000,632,3412.2047698675497,2386.0357831125825,5798.240552980133,43033.51521523179,2677.215189873418,1662.9746835443038,4340.189873417721,39267.40506329114,37235.27466225166,34927.215189873416,-2308.0594723782415
0905160,Connecticut,1,3,Winchester School District,5882332.401,2624855.397,279611.76,2904467.157,230,4810000,2221000,424000,2645000,179,11412.414769565217,1215.7033043478261,12628.118073913043,25575.35826521739,12407.82122905028,2368.7150837988825,14776.536312849163,26871.50837988827,12947.240191304347,12094.972067039107,-852.2681242652397
0905190,Connecticut,3,3,Windham School District,13608937.369,6829517.238,1193010.176,8022527.414,696,19586000,5810000,1497000,7307000,601,9812.524767241379,1714.09508045977,11526.61984770115,19553.070932471266,9667.221297836939,2490.848585690516,12158.069883527454,32589.01830282862,8026.451084770117,20430.948419301167,12404.49733453105
0905220,Connecticut,3,3,Windsor School District,22686999.177,3675729.595,1349126.742,5024856.337,749,24438000,3235000,1192000,4427000,713,4907.516148197597,1801.2373057409882,6708.753453938585,30289.718527369827,4537.166900420757,1671.8092566619916,6208.976157082749,34274.894810659185,23580.96507343124,28065.91865357644,4484.953580145197
0905250,Connecticut,3,3,Windsor Locks School District,9154955.042,2021360.015,466019.6,2487379.615,278,9869000,1921000,344000,2265000,266,7271.0791906474815,1676.3294964028776,8947.40868705036,32931.49295683453,7221.804511278196,1293.233082706767,8515.037593984962,37101.503759398496,23984.084269784173,28586.466165413534,4602.381895629362
0905280,Connecticut,3,3,Wolcott School District,7956119.621,2513010.693,558058.471,3071069.164,304,8538000,2319000,618000,2937000,325,8266.482542763159,1835.7186546052633,10102.20119736842,26171.446121710527,7135.384615384615,1901.5384615384614,9036.923076923076,26270.76923076923,16069.244924342107,17233.846153846156,1164.6012295040491
0905310,Connecticut,1,3,Woodbridge School District,4047380.226,568543.912,210873.869,779417.781,90,4256000,439000,200000,639000,106,6317.154577777778,2343.042988888889,8660.197566666666,44970.8914,4141.509433962264,1886.7924528301887,6028.301886792453,40150.943396226416,36310.69383333334,34122.64150943396,-2188.0523238993774
0905370,Connecticut,1,3,Woodstock School District,3654758.713,1055534.394,400776.856,1456311.25,152,3395000,832000,459000,1291000,146,6944.305223684211,2636.6898421052633,9580.995065789473,24044.465217105262,5698.630136986301,3143.8356164383563,8842.465753424658,23253.424657534248,14463.470151315789,14410.95890410959,-52.51124720619919
1300001,Georgia,3,3,Troup County,12851655.519,9700197.974,3059418.674,12759616.648,1243,14477000,9999000,2970000,12969000,1413,7803.859995172968,2461.3183218020918,10265.17831697506,10339.224069991955,7076.4331210191085,2101.9108280254777,9178.343949044585,10245.576786978061,74.0457530168951,1067.2328379334758,993.1870849165807
1300060,Georgia,3,3,Appling County,6857478.414,4662526.098,824854.692,5487380.79,501,7275000,4247000,904000,5151000,500,9306.43931736527,1646.4165508982037,10952.855868263474,13687.581664670659,8494,1808,10302,14550,2734.725796407185,4248,1513.274203592815
1300120,Georgia,3,2,Atlanta Public Schools,92547997.413,32602731.216,12356509.694,44959240.91,6069,85153000,24706000,11739000,36445000,5690,5372.010416213544,2036.0042336463998,7408.014649859943,15249.299293623331,4342.0035149384885,2063.0931458699474,6405.096660808435,14965.377855887522,7841.284643763388,8560.281195079086,718.9965513156976
1300150,Georgia,3,3,Bacon County,4050875.373,3693205.33,356504.994,4049710.324,336,3925000,3472000,618000,4090000,346,10991.682529761905,1061.0267678571429,12052.709297619047,12056.176705357144,10034.682080924855,1786.1271676300578,11820.809248554913,11343.930635838151,3.467407738096881,-476.8786127167623,-480.3460204548592
1300210,Georgia,3,3,Baldwin County,8320779.958,4663691.147,1452816.103,6116507.25,651,8165000,4078000,1789000,5867000,582,7163.8880906298,2231.668360983103,9395.556451612903,12781.536033794162,7006.872852233677,3073.8831615120275,10080.756013745704,14029.209621993126,3385.9795821812586,3948.4536082474224,562.4740260661638
1300240,Georgia,3,3,Banks County,6150293.671,4512234.777,553398.275,5065633.052,420,5408000,3898000,613000,4511000,425,10743.416135714286,1317.6149404761904,12061.031076190477,14643.556359523809,9171.764705882353,1442.3529411764705,10614.117647058823,12724.70588235294,2582.5252833333325,2110.588235294117,-471.93704803921537
1300290,Georgia,3,3,Barrow County,20776318.817,17186802.848,2871845.785,20058648.633,2172,18517000,17447000,2679000,20126000,2217,7912.892655616944,1322.212608195212,9235.105263812155,9565.524317219153,7869.643662607126,1208.3897158322056,9078.033378439333,8352.277852954443,330.4190534069985,-725.7555254848903,-1056.1745788918888
1300330,Georgia,3,3,Bartow County,24980980.658,12693208.855,3187574.064,15880782.919,1658,24870000,11971000,3128000,15099000,1847,7655.73513570567,1922.5416550060313,9578.276790711701,15066.936464414957,6481.321061180292,1693.5571196534922,8174.878180833784,13465.078505684894,5488.659673703256,5290.20032485111,-198.45934885214592
1300360,Georgia,3,3,Ben Hill County,5510681.77,3072234.213,637281.803,3709516.016,406,3971000,2731000,796000,3527000,330,7567.079342364532,1569.6596133004925,9136.738955665025,13573.107807881772,8275.757575757576,2412.121212121212,10687.878787878788,12033.333333333334,4436.368852216747,1345.454545454546,-3090.914306762201
1300390,Georgia,3,2,Berrien County,3615147.047,2976700.195,745631.36,3722331.555,338,2095000,2608000,776000,3384000,303,8806.805310650887,2206.0099408284023,11012.815251479291,10695.701322485207,8607.260726072607,2561.056105610561,11168.316831683169,6914.191419141915,-317.11392899408384,-4254.125412541254,-3937.0114835471704
1300420,Georgia,3,2,Bibb County,32310303.917,18276123.663,5234565.157,23510688.82,2234,31833000,18425000,5422000,23847000,2295,8180.89689480752,2343.135701432408,10524.03259623993,14462.982952999104,8028.322440087146,2362.5272331154683,10390.849673202614,13870.588235294117,3938.9503567591746,3479.738562091503,-459.2117946676717
1300440,Georgia,3,3,Bleckley County,4196506.498,3276117.788,638446.852,3914564.64,374,3983000,3309000,697000,4006000,394,8759.673229946524,1707.0771443850267,10466.750374331552,11220.605609625667,8398.477157360407,1769.0355329949239,10167.51269035533,10109.137055837564,753.8552352941151,-58.37563451776623,-812.2308698118813
1300480,Georgia,3,3,Brantley County,4535535.757,4343302.672,822524.594,5165827.266,429,4628000,3757000,823000,4580000,390,10124.248652680653,1917.306745920746,12041.555398601398,10572.344421911423,9633.333333333334,2110.25641025641,11743.589743589744,11866.666666666666,-1469.2109766899757,123.07692307692196,1592.2878997668977
1300510,Georgia,3,3,Bremen City,2770486.522,2084272.661,530097.295,2614369.956,231,2641000,2163000,516000,2679000,246,9022.825372294372,2294.793484848485,11317.618857142856,11993.448147186147,8792.682926829268,2097.560975609756,10890.243902439024,10735.772357723577,675.8292900432916,-154.47154471544673,-830.3008347587383
1300540,Georgia,3,3,Brooks County,2634175.789,1843107.518,554563.324,2397670.842,230,2861000,1964000,493000,2457000,222,8013.5109478260865,2411.144886956522,10424.65583478261,11452.938213043477,8846.846846846847,2220.7207207207207,11067.567567567568,12887.387387387387,1028.2823782608666,1819.8198198198188,791.5374415589522
